date, value
02/03/2007,421
05/03/2007,426.75
06/03/2007,422
07/03/2007,424.5
08/03/2007,421.5
09/03/2007,417.5
12/03/2007,409.25
13/03/2007,406.75
14/03/2007,404.75
15/03/2007,397.75
16/03/2007,399.5
19/03/2007,398
20/03/2007,405.25
21/03/2007,409.75
22/03/2007,409.5
23/03/2007,403.25
26/03/2007,391
27/03/2007,392.5
28/03/2007,388.5
29/03/2007,394.5
30/03/2007,374.5
02/04/2007,354.75
03/04/2007,346.25
04/04/2007,359.25
05/04/2007,366
09/04/2007,363.5
10/04/2007,369
11/04/2007,360.75
12/04/2007,358.75
13/04/2007,369
16/04/2007,364.25
17/04/2007,353.25
18/04/2007,363.5
19/04/2007,371.25
20/04/2007,360.5
23/04/2007,352.25
24/04/2007,360.5
25/04/2007,373.35
26/04/2007,368.95
27/04/2007,369.95
30/04/2007,365.6
01/05/2007,377.5
02/05/2007,382
03/05/2007,389.25
04/05/2007,390.75
07/05/2007,379
08/05/2007,363.5
09/05/2007,366.25
10/05/2007,354.5
11/05/2007,369.25
14/05/2007,363.25
15/05/2007,371.5
16/05/2007,376
17/05/2007,373
18/05/2007,371.25
21/05/2007,381
22/05/2007,369.5
23/05/2007,368.5
24/05/2007,376.5
25/05/2007,376
29/05/2007,364.75
30/05/2007,382.25
31/05/2007,390.25
01/06/2007,386.75
04/06/2007,383.75
05/06/2007,380.25
06/06/2007,374.75
07/06/2007,384.75
08/06/2007,382
11/06/2007,396
12/06/2007,393.5
13/06/2007,404.5
14/06/2007,409.5
15/06/2007,419
18/06/2007,416
19/06/2007,396
20/06/2007,394.25
21/06/2007,385
22/06/2007,367.5
25/06/2007,357.75
26/06/2007,358.6
27/06/2007,347.75
28/06/2007,345.8
29/06/2007,337.9
02/07/2007,339.75
03/07/2007,328.5
05/07/2007,332.5
06/07/2007,341.5
09/07/2007,339.25
10/07/2007,345.5
11/07/2007,343
12/07/2007,351.5
13/07/2007,354.75
16/07/2007,334.75
17/07/2007,322.5
18/07/2007,327
19/07/2007,321.25
20/07/2007,318.25
23/07/2007,310
24/07/2007,311.5
25/07/2007,311.5
26/07/2007,317.5
27/07/2007,321
30/07/2007,323.5
31/07/2007,325.75
01/08/2007,319
02/08/2007,324
03/08/2007,326.5
06/08/2007,325.75
07/08/2007,335.25
08/08/2007,341
09/08/2007,332.25
10/08/2007,333
13/08/2007,331
14/08/2007,327.5
15/08/2007,328
16/08/2007,321.5
17/08/2007,328.5
20/08/2007,331.75
21/08/2007,338.5
22/08/2007,347.5
23/08/2007,345.25
24/08/2007,341.5
27/08/2007,335.75
28/08/2007,330.75
29/08/2007,329.75
30/08/2007,332.95
31/08/2007,336.8
04/09/2007,353.25
05/09/2007,345.75
06/09/2007,339.25
07/09/2007,347.5
10/09/2007,346
11/09/2007,341.25
12/09/2007,356.5
13/09/2007,346.75
14/09/2007,349
17/09/2007,352.25
18/09/2007,352.25
19/09/2007,358.25
20/09/2007,369.25
21/09/2007,376.5
24/09/2007,373.5
25/09/2007,371.75
26/09/2007,375
27/09/2007,386.75
28/09/2007,373
01/10/2007,368.75
02/10/2007,348.75
03/10/2007,344.5
04/10/2007,342.25
05/10/2007,342.25
08/10/2007,339.75
09/10/2007,342.5
10/10/2007,347.25
11/10/2007,343.75
12/10/2007,351
15/10/2007,362
16/10/2007,360.5
17/10/2007,358
18/10/2007,367.25
19/10/2007,370.25
22/10/2007,364.5
23/10/2007,361
24/10/2007,356.5
25/10/2007,366.25
26/10/2007,372
29/10/2007,376
30/10/2007,370.25
31/10/2007,375.5
01/11/2007,368.75
02/11/2007,377
05/11/2007,375.25
06/11/2007,385.75
07/11/2007,384.25
08/11/2007,389.5
09/11/2007,386.75
12/11/2007,379
13/11/2007,374.75
14/11/2007,383
15/11/2007,374.75
16/11/2007,379.5
19/11/2007,377.5
20/11/2007,381.25
21/11/2007,382
23/11/2007,389
26/11/2007,385.75
27/11/2007,386.95
28/11/2007,394.15
29/11/2007,393.85
30/11/2007,398.1
03/12/2007,403.5
04/12/2007,411.25
05/12/2007,411.25
06/12/2007,412
07/12/2007,417.25
10/12/2007,417.75
11/12/2007,424
12/12/2007,433.25
13/12/2007,435
14/12/2007,438.25
17/12/2007,438.75
18/12/2007,432
19/12/2007,434.75
20/12/2007,437.5
21/12/2007,443.5
24/12/2007,444
26/12/2007,452.25
27/12/2007,454.75
28/12/2007,452
31/12/2007,455.5
02/01/2008,462.5
03/01/2008,466
04/01/2008,466.75
07/01/2008,466.25
08/01/2008,478.75
09/01/2008,477.25
10/01/2008,475
11/01/2008,495
14/01/2008,512
15/01/2008,509
16/01/2008,502.5
17/01/2008,502
18/01/2008,498.25
22/01/2008,489
23/01/2008,469.25
24/01/2008,489.25
25/01/2008,498.25
28/01/2008,502.25
29/01/2008,501
30/01/2008,498.5
31/01/2008,501.25
01/02/2008,500.5
04/02/2008,510.5
05/02/2008,509.25
06/02/2008,501.5
07/02/2008,499.5
08/02/2008,508
11/02/2008,503.5
12/02/2008,497.75
13/02/2008,497
14/02/2008,511
15/02/2008,514.75
19/02/2008,520
20/02/2008,523.5
21/02/2008,524.5
22/02/2008,522.25
25/02/2008,533.25
26/02/2008,533.2
27/02/2008,530.2
28/02/2008,551.05
29/02/2008,554.4
03/03/2008,566.5
04/03/2008,554.5
05/03/2008,567
06/03/2008,567.25
07/03/2008,547.25
10/03/2008,565.75
11/03/2008,572.5
12/03/2008,567.25
13/03/2008,569.5
14/03/2008,559.25
17/03/2008,539.25
18/03/2008,547.25
19/03/2008,527.25
20/03/2008,507.5
24/03/2008,524.75
25/03/2008,544.75
26/03/2008,552.25
27/03/2008,555.5
28/03/2008,560.5
31/03/2008,567.25
01/04/2008,584
02/04/2008,595.75
03/04/2008,600
04/04/2008,598
07/04/2008,590
08/04/2008,591.25
09/04/2008,605
10/04/2008,594.25
11/04/2008,584.25
14/04/2008,591.75
15/04/2008,606
16/04/2008,603.5
17/04/2008,603.5
18/04/2008,599.5
21/04/2008,580.25
22/04/2008,594.25
23/04/2008,587.75
24/04/2008,576.25
25/04/2008,579.95
28/04/2008,605.4
29/04/2008,599.2
30/04/2008,609.85
01/05/2008,617.25
02/05/2008,613.5
05/05/2008,594
06/05/2008,606.25
07/05/2008,613
08/05/2008,630.25
09/05/2008,629.25
12/05/2008,614.75
13/05/2008,607.25
14/05/2008,596.25
15/05/2008,599
16/05/2008,591
19/05/2008,586.75
20/05/2008,589.75
21/05/2008,607.25
22/05/2008,595.75
23/05/2008,599.75
27/05/2008,598
28/05/2008,592.5
29/05/2008,582.25
30/05/2008,599.25
02/06/2008,615.75
03/06/2008,608
04/06/2008,614.5
05/06/2008,643.25
06/06/2008,650.75
09/06/2008,657.25
10/06/2008,673.25
11/06/2008,703.25
12/06/2008,709
13/06/2008,731.75
16/06/2008,732.5
17/06/2008,742.25
18/06/2008,746.25
19/06/2008,727.75
20/06/2008,721.25
23/06/2008,724.25
24/06/2008,712.5
25/06/2008,732.9
26/06/2008,759.55
27/06/2008,762.55
30/06/2008,735.15
01/07/2008,732.25
02/07/2008,761
03/07/2008,757.75
07/07/2008,727.75
08/07/2008,704.5
09/07/2008,694.75
10/07/2008,686.5
11/07/2008,691
14/07/2008,663.75
15/07/2008,648.25
16/07/2008,658.5
17/07/2008,631.25
18/07/2008,609.5
21/07/2008,589.25
22/07/2008,573.5
23/07/2008,571.5
24/07/2008,573
25/07/2008,577.25
28/07/2008,582
29/07/2008,594
30/07/2008,601.5
31/07/2008,587.5
01/08/2008,565
04/08/2008,535.5
05/08/2008,525.25
06/08/2008,508
07/08/2008,522.25
08/08/2008,498.5
11/08/2008,497.25
12/08/2008,509
13/08/2008,539
14/08/2008,557.75
15/08/2008,529.75
18/08/2008,553
19/08/2008,564.75
20/08/2008,575.25
21/08/2008,597.75
22/08/2008,586.5
25/08/2008,580.25
26/08/2008,579
27/08/2008,584.9
28/08/2008,580.65
29/08/2008,581.65
02/09/2008,569.25
03/09/2008,562.25
04/09/2008,564.5
05/09/2008,548.5
08/09/2008,549
09/09/2008,544.5
10/09/2008,536.75
11/09/2008,533.25
12/09/2008,563.25
15/09/2008,562
16/09/2008,532.25
17/09/2008,554
18/09/2008,527.25
19/09/2008,542.25
22/09/2008,558.5
23/09/2008,560.25
24/09/2008,563
25/09/2008,558.25
26/09/2008,543
29/09/2008,513
30/09/2008,487.5
01/10/2008,484
02/10/2008,454
03/10/2008,454
06/10/2008,424
07/10/2008,417
08/10/2008,427.5
09/10/2008,438.25
10/10/2008,408.25
13/10/2008,411.5
14/10/2008,411.25
15/10/2008,388
16/10/2008,384.5
17/10/2008,403
20/10/2008,418.5
21/10/2008,411
22/10/2008,385
23/10/2008,390.25
24/10/2008,372.75
27/10/2008,385.25
28/10/2008,390.75
29/10/2008,420.75
30/10/2008,409.5
31/10/2008,401.5
03/11/2008,403
04/11/2008,413
05/11/2008,390.25
06/11/2008,378
07/11/2008,375.5
10/11/2008,383.5
11/11/2008,374.25
12/11/2008,369.5
13/11/2008,377
14/11/2008,380.25
17/11/2008,385.75
18/11/2008,380
19/11/2008,378.75
20/11/2008,363.75
21/11/2008,338.5
24/11/2008,357.8
25/11/2008,360.3
26/11/2008,364.2
28/11/2008,362.5
01/12/2008,348.75
02/12/2008,348.25
03/12/2008,348.25
04/12/2008,334
05/12/2008,309.25
08/12/2008,330
09/12/2008,327.75
10/12/2008,342
11/12/2008,351.5
12/12/2008,373.5
15/12/2008,375.25
16/12/2008,394
17/12/2008,389.5
18/12/2008,389.5
19/12/2008,380.75
22/12/2008,381.75
23/12/2008,394.75
24/12/2008,398
26/12/2008,412.25
29/12/2008,393.5
30/12/2008,396.25
31/12/2008,407
02/01/2009,412.25
05/01/2009,411.25
06/01/2009,427.5
07/01/2009,416.5
08/01/2009,406.75
09/01/2009,410.75
12/01/2009,380.75
13/01/2009,362.5
14/01/2009,366.5
15/01/2009,365.25
16/01/2009,391
20/01/2009,383.5
21/01/2009,390.25
22/01/2009,387.5
23/01/2009,390.5
26/01/2009,393.75
27/01/2009,377.5
28/01/2009,384.5
29/01/2009,381.75
30/01/2009,379
02/02/2009,370.5
03/02/2009,361.75
04/02/2009,358.25
05/02/2009,371.25
06/02/2009,377.25
09/02/2009,377.5
10/02/2009,376.75
11/02/2009,368.5
12/02/2009,366.25
13/02/2009,363.25
17/02/2009,349.25
18/02/2009,349.25
19/02/2009,353.25
20/02/2009,350.25
23/02/2009,351.75
24/02/2009,356
25/02/2009,367.15
26/02/2009,367.1
27/02/2009,357.35
02/03/2009,350.25
03/03/2009,350.5
04/03/2009,363.5
05/03/2009,358.5
06/03/2009,361.5
09/03/2009,365.5
10/03/2009,375.5
11/03/2009,364.5
12/03/2009,385.25
13/03/2009,388.5
16/03/2009,391.5
17/03/2009,390.5
18/03/2009,388.25
19/03/2009,396.5
20/03/2009,396.5
23/03/2009,395.5
24/03/2009,393.75
25/03/2009,385.75
26/03/2009,390.75
27/03/2009,387
30/03/2009,386.25
31/03/2009,404.75
01/04/2009,396
02/04/2009,402.5
03/04/2009,404.5
06/04/2009,405.5
07/04/2009,396.25
08/04/2009,397
09/04/2009,390.25
13/04/2009,387.5
14/04/2009,394.25
15/04/2009,384.5
16/04/2009,385.75
17/04/2009,376.25
20/04/2009,369.5
21/04/2009,374
22/04/2009,373.5
23/04/2009,381
24/04/2009,377
27/04/2009,373.95
28/04/2009,378.4
29/04/2009,397.95
30/04/2009,402.05
01/05/2009,413.75
04/05/2009,405.5
05/05/2009,405.25
06/05/2009,407.5
07/05/2009,412
08/05/2009,421
11/05/2009,421.25
12/05/2009,427.5
13/05/2009,426.5
14/05/2009,428.25
15/05/2009,417.25
18/05/2009,421.5
19/05/2009,425.75
20/05/2009,426
21/05/2009,424
22/05/2009,430.25
26/05/2009,427.5
27/05/2009,426
28/05/2009,428.75
29/05/2009,436.25
01/06/2009,445.75
02/06/2009,449.5
03/06/2009,432.5
04/06/2009,448.5
05/06/2009,444
08/06/2009,435
09/06/2009,444
10/06/2009,435.75
11/06/2009,441
12/06/2009,425.5
15/06/2009,406
16/06/2009,404
17/06/2009,407.75
18/06/2009,403.25
19/06/2009,399.25
22/06/2009,385.25
23/06/2009,389
24/06/2009,386.5
25/06/2009,384
26/06/2009,387.25
29/06/2009,381.5
30/06/2009,353.15
01/07/2009,356.5
02/07/2009,345.75
06/07/2009,334.75
07/07/2009,325.5
08/07/2009,325.25
09/07/2009,329.5
10/07/2009,328.25
13/07/2009,331.75
14/07/2009,338.5
15/07/2009,329.5
16/07/2009,316.75
17/07/2009,322.25
20/07/2009,323.25
21/07/2009,311.5
22/07/2009,308
23/07/2009,327
24/07/2009,316.25
27/07/2009,322.25
28/07/2009,320.5
29/07/2009,320.75
30/07/2009,332.25
31/07/2009,339.5
03/08/2009,358
04/08/2009,354.5
05/08/2009,347
06/08/2009,332.5
07/08/2009,322
10/08/2009,324.25
11/08/2009,326.5
12/08/2009,330.75
13/08/2009,324.5
14/08/2009,319.25
17/08/2009,314.25
18/08/2009,314.5
19/08/2009,320
20/08/2009,318.5
21/08/2009,321.75
24/08/2009,329.5
25/08/2009,321.5
26/08/2009,321.65
27/08/2009,325.5
28/08/2009,325.8
31/08/2009,329.05
01/09/2009,319.25
02/09/2009,319.25
03/09/2009,315.75
04/09/2009,306.25
08/09/2009,307.5
09/09/2009,309.75
10/09/2009,315.25
11/09/2009,319.75
14/09/2009,317.75
15/09/2009,346.5
16/09/2009,336.25
17/09/2009,329
18/09/2009,318
21/09/2009,316
22/09/2009,325.75
23/09/2009,330.25
24/09/2009,336.5
25/09/2009,334
28/09/2009,338.75
29/09/2009,341
30/09/2009,344
01/10/2009,340.5
02/10/2009,333.5
05/10/2009,341.5
06/10/2009,358.25
07/10/2009,359.75
08/10/2009,364
09/10/2009,362.25
12/10/2009,381.25
13/10/2009,381.75
14/10/2009,383
15/10/2009,373
16/10/2009,372
19/10/2009,386.25
20/10/2009,384.5
21/10/2009,398.25
22/10/2009,403.5
23/10/2009,397.75
26/10/2009,378
27/10/2009,370.75
28/10/2009,369
29/10/2009,379.5
30/10/2009,366
02/11/2009,382.25
03/11/2009,390
04/11/2009,384
05/11/2009,376.5
06/11/2009,367
09/11/2009,386
10/11/2009,394.5
11/11/2009,394
12/11/2009,390.5
13/11/2009,390.5
16/11/2009,402.25
17/11/2009,402
18/11/2009,398
19/11/2009,395
20/11/2009,391
23/11/2009,387.25
24/11/2009,379.2
25/11/2009,398.4
27/11/2009,407
30/11/2009,414.55
01/12/2009,414.5
02/12/2009,406.5
03/12/2009,400.75
04/12/2009,388.5
07/12/2009,383.75
08/12/2009,385
09/12/2009,383.5
10/12/2009,393
11/12/2009,404.5
14/12/2009,408.5
15/12/2009,407.5
16/12/2009,410.25
17/12/2009,397
18/12/2009,397.75
21/12/2009,400
22/12/2009,398.75
23/12/2009,404.75
24/12/2009,408.5
28/12/2009,416
29/12/2009,417
30/12/2009,413.75
31/12/2009,414.5
04/01/2010,418.5
05/01/2010,418.75
06/01/2010,421.75
07/01/2010,417.5
08/01/2010,423
11/01/2010,422.5
12/01/2010,392.5
13/01/2010,384
14/01/2010,381
15/01/2010,371.5
19/01/2010,369.25
20/01/2010,368
21/01/2010,372
22/01/2010,364.75
25/01/2010,367.75
26/01/2010,362.25
27/01/2010,358.25
28/01/2010,361.75
29/01/2010,356.5
01/02/2010,359
02/02/2010,365
03/02/2010,353
04/02/2010,354
05/02/2010,351.5
08/02/2010,356
09/02/2010,358.5
10/02/2010,361.75
11/02/2010,363.25
12/02/2010,361.5
16/02/2010,367.25
17/02/2010,360
18/02/2010,357.25
19/02/2010,360
22/02/2010,371.5
23/02/2010,369.95
24/02/2010,379.65
25/02/2010,378.85
26/02/2010,386.8
01/03/2010,381.75
02/03/2010,381.5
03/03/2010,386.75
04/03/2010,383
05/03/2010,375.5
08/03/2010,375
09/03/2010,369
10/03/2010,365.5
11/03/2010,365.25
12/03/2010,364.25
15/03/2010,363.25
16/03/2010,366.75
17/03/2010,374
18/03/2010,376
19/03/2010,374.5
22/03/2010,370.75
23/03/2010,362.75
24/03/2010,365
25/03/2010,355
26/03/2010,356.25
29/03/2010,357
30/03/2010,354.5
31/03/2010,345
01/04/2010,344.5
05/04/2010,345.75
06/04/2010,346.5
07/04/2010,356.5
08/04/2010,348.25
09/04/2010,345.75
12/04/2010,348.25
13/04/2010,352.5
14/04/2010,358
15/04/2010,363.25
16/04/2010,364
19/04/2010,347.75
20/04/2010,355.5
21/04/2010,359.25
22/04/2010,362.25
23/04/2010,353
26/04/2010,352.25
27/04/2010,348.75
28/04/2010,359.8
29/04/2010,365.6
30/04/2010,373.45
03/05/2010,371.5
04/05/2010,369
05/05/2010,373
06/05/2010,371.25
07/05/2010,372
10/05/2010,370.5
11/05/2010,377
12/05/2010,378.25
13/05/2010,373
14/05/2010,363
17/05/2010,356
18/05/2010,359.75
19/05/2010,359.25
20/05/2010,362
21/05/2010,369
24/05/2010,371
25/05/2010,364.25
26/05/2010,371.5
27/05/2010,373.25
28/05/2010,359
01/06/2010,354
02/06/2010,348.5
03/06/2010,349.5
04/06/2010,340
07/06/2010,335.75
08/06/2010,337.25
09/06/2010,338.25
10/06/2010,343.25
11/06/2010,349.5
14/06/2010,353.75
15/06/2010,353.75
16/06/2010,356.25
17/06/2010,357.5
18/06/2010,360.75
21/06/2010,355
22/06/2010,351.5
23/06/2010,346.5
24/06/2010,344.75
25/06/2010,342.3
28/06/2010,337.15
29/06/2010,329.95
30/06/2010,361.05
01/07/2010,373.25
02/07/2010,372.5
06/07/2010,368
07/07/2010,378.25
08/07/2010,385.5
09/07/2010,383.5
12/07/2010,379.75
13/07/2010,375.25
14/07/2010,384.25
15/07/2010,392.5
16/07/2010,394.75
19/07/2010,381.5
20/07/2010,374
21/07/2010,379.75
22/07/2010,376.5
23/07/2010,371.25
26/07/2010,364
27/07/2010,362.75
28/07/2010,376.25
29/07/2010,379.25
30/07/2010,392.75
02/08/2010,390.5
03/08/2010,389.5
04/08/2010,400.25
05/08/2010,403.5
06/08/2010,405
09/08/2010,403
10/08/2010,393.5
11/08/2010,395.5
12/08/2010,406.25
13/08/2010,411.75
16/08/2010,407.25
17/08/2010,414.75
18/08/2010,418.5
19/08/2010,414.25
20/08/2010,421.25
23/08/2010,417.25
24/08/2010,405.25
25/08/2010,404.75
26/08/2010,419.6
27/08/2010,427
30/08/2010,435.1
31/08/2010,436.3
01/09/2010,446.75
02/09/2010,447.5
03/09/2010,464.5
07/09/2010,466.25
08/09/2010,462.5
09/09/2010,470.75
10/09/2010,478.25
13/09/2010,483.5
14/09/2010,495
15/09/2010,495.25
16/09/2010,496
17/09/2010,513.25
20/09/2010,508.25
21/09/2010,505.25
22/09/2010,505
23/09/2010,499.25
24/09/2010,521.75
27/09/2010,512.75
28/09/2010,500
29/09/2010,505
30/09/2010,495.75
01/10/2010,465.75
04/10/2010,471.5
05/10/2010,491
06/10/2010,488.5
07/10/2010,498.25
08/10/2010,528.25
11/10/2010,555.75
12/10/2010,579
13/10/2010,569.25
14/10/2010,567.25
15/10/2010,563
18/10/2010,557.25
19/10/2010,546
20/10/2010,573.5
21/10/2010,564.25
22/10/2010,560
25/10/2010,568.75
26/10/2010,571
27/10/2010,577.25
28/10/2010,579
29/10/2010,582
01/11/2010,577.25
02/11/2010,575.75
03/11/2010,581
04/11/2010,590
05/11/2010,587.75
08/11/2010,585.25
09/11/2010,576.25
10/11/2010,566.75
11/11/2010,564
12/11/2010,534
15/11/2010,555.5
16/11/2010,526.5
17/11/2010,525.75
18/11/2010,541.75
19/11/2010,520.75
22/11/2010,515.25
23/11/2010,528.5
24/11/2010,541.75
26/11/2010,544.15
29/11/2010,547.25
30/11/2010,541.2
01/12/2010,566.25
02/12/2010,555.5
03/12/2010,573.5
06/12/2010,568
07/12/2010,561.75
08/12/2010,574.5
09/12/2010,574.25
10/12/2010,574.25
13/12/2010,588.5
14/12/2010,587.25
15/12/2010,584.25
16/12/2010,587.5
17/12/2010,596.5
20/12/2010,599.5
21/12/2010,602.25
22/12/2010,609
23/12/2010,614
27/12/2010,615.25
28/12/2010,623.25
29/12/2010,624
30/12/2010,616
31/12/2010,629
03/01/2011,620.5
04/01/2011,608.5
05/01/2011,619.25
06/01/2011,602
07/01/2011,595
10/01/2011,607
11/01/2011,607
12/01/2011,631
13/01/2011,642.5
14/01/2011,648.75
18/01/2011,659.5
19/01/2011,641.25
20/01/2011,654
21/01/2011,657.25
24/01/2011,655.25
25/01/2011,644
26/01/2011,657.75
27/01/2011,650.75
28/01/2011,644
31/01/2011,659.5
01/02/2011,666
02/02/2011,669.25
03/02/2011,662.5
04/02/2011,678.5
07/02/2011,674.75
08/02/2011,673.75
09/02/2011,698
10/02/2011,698.5
11/02/2011,706.5
14/02/2011,695.75
15/02/2011,690.5
16/02/2011,690.5
17/02/2011,712.75
18/02/2011,709.75
22/02/2011,679.75
23/02/2011,693.65
24/02/2011,690.05
25/02/2011,718
28/02/2011,729.3
01/03/2011,735.5
02/03/2011,721.5
03/03/2011,736.75
04/03/2011,728
07/03/2011,717.5
08/03/2011,705.5
09/03/2011,701
10/03/2011,682.75
11/03/2011,664.25
14/03/2011,666
15/03/2011,636
16/03/2011,616.5
17/03/2011,646.5
18/03/2011,683.5
21/03/2011,686.5
22/03/2011,686.75
23/03/2011,681
24/03/2011,702.5
25/03/2011,689.5
28/03/2011,671
29/03/2011,671.75
30/03/2011,663.25
31/03/2011,693.25
01/04/2011,736
04/04/2011,760.25
05/04/2011,766.75
06/04/2011,763
07/04/2011,759
08/04/2011,768
11/04/2011,776
12/04/2011,752.5
13/04/2011,755.5
14/04/2011,754.25
15/04/2011,742
18/04/2011,751.75
19/04/2011,749
20/04/2011,732.75
21/04/2011,737.25
25/04/2011,762.5
26/04/2011,767.55
27/04/2011,755.05
28/04/2011,726.75
29/04/2011,756
02/05/2011,734.5
03/05/2011,723.75
04/05/2011,729.5
05/05/2011,708.75
06/05/2011,686.25
09/05/2011,707.5
10/05/2011,707.25
11/05/2011,677.25
12/05/2011,680.5
13/05/2011,682
16/05/2011,697.5
17/05/2011,720.25
18/05/2011,749.75
19/05/2011,748.25
20/05/2011,759.5
23/05/2011,754
24/05/2011,733.25
25/05/2011,742.25
26/05/2011,745.5
27/05/2011,758.5
31/05/2011,747.5
01/06/2011,758.5
02/06/2011,766.5
03/06/2011,754
06/06/2011,732
07/06/2011,736.5
08/06/2011,764
09/06/2011,785.5
10/06/2011,787
13/06/2011,782.5
14/06/2011,755.5
15/06/2011,725.75
16/06/2011,701.5
17/06/2011,700.25
20/06/2011,700.5
21/06/2011,707.5
22/06/2011,677.5
23/06/2011,680.5
24/06/2011,670
27/06/2011,657.45
28/06/2011,677.8
29/06/2011,686
30/06/2011,644.2
01/07/2011,606.75
05/07/2011,625.5
06/07/2011,618.75
07/07/2011,625
08/07/2011,642.25
11/07/2011,643
12/07/2011,664
13/07/2011,686.75
14/07/2011,690.75
15/07/2011,701.25
18/07/2011,696.25
19/07/2011,698
20/07/2011,688
21/07/2011,679.25
22/07/2011,690
25/07/2011,678.75
26/07/2011,689.75
27/07/2011,691.5
28/07/2011,682.25
29/07/2011,665.5
01/08/2011,681.25
02/08/2011,711.25
03/08/2011,706
04/08/2011,693.75
05/08/2011,693
08/08/2011,675.25
09/08/2011,678.25
10/08/2011,678
11/08/2011,702.5
12/08/2011,701.75
15/08/2011,707.25
16/08/2011,714
17/08/2011,711.5
18/08/2011,699
19/08/2011,711
22/08/2011,720.5
23/08/2011,730.25
24/08/2011,731.75
25/08/2011,732.25
26/08/2011,755.4
29/08/2011,761.75
30/08/2011,770.55
31/08/2011,765.5
01/09/2011,738.5
02/09/2011,760
06/09/2011,755.75
07/09/2011,748
08/09/2011,734
09/09/2011,736.5
12/09/2011,745.5
13/09/2011,723
14/09/2011,724.25
15/09/2011,701
16/09/2011,692
19/09/2011,692.25
20/09/2011,690.25
21/09/2011,685.75
22/09/2011,650
23/09/2011,638.5
26/09/2011,648
27/09/2011,652.25
28/09/2011,630.75
29/09/2011,632.5
30/09/2011,592.5
03/10/2011,592.5
04/10/2011,587.75
05/10/2011,605.5
06/10/2011,605.5
07/10/2011,600
10/10/2011,605
11/10/2011,645
12/10/2011,640.75
13/10/2011,638.25
14/10/2011,640
17/10/2011,640.5
18/10/2011,644
19/10/2011,638.5
20/10/2011,649.5
21/10/2011,649.25
24/10/2011,651
25/10/2011,650.75
26/10/2011,637.25
27/10/2011,651.5
28/10/2011,655
31/10/2011,647
01/11/2011,654.25
02/11/2011,645
03/11/2011,653.5
04/11/2011,655.75
07/11/2011,653.25
08/11/2011,660.5
09/11/2011,656
10/11/2011,645.5
11/11/2011,638.5
14/11/2011,633.5
15/11/2011,645.5
16/11/2011,642.75
17/11/2011,614.5
18/11/2011,610.25
21/11/2011,597.75
22/11/2011,599
23/11/2011,588.75
25/11/2011,584
28/11/2011,594.45
29/11/2011,602.5
30/11/2011,606.65
01/12/2011,601.5
02/12/2011,595.25
05/12/2011,591
06/12/2011,596.5
07/12/2011,592.75
08/12/2011,600.25
09/12/2011,594.25
12/12/2011,594
13/12/2011,594.5
14/12/2011,580.75
15/12/2011,579
16/12/2011,583
19/12/2011,601
20/12/2011,607
21/12/2011,616.5
22/12/2011,617.5
23/12/2011,619.5
27/12/2011,633.25
28/12/2011,642.5
29/12/2011,638
30/12/2011,646.5
03/01/2012,658.5
04/01/2012,658.5
05/01/2012,643.5
06/01/2012,643.5
09/01/2012,652
10/01/2012,652
11/01/2012,651.5
12/01/2012,611.5
13/01/2012,599.5
17/01/2012,604
18/01/2012,593.5
19/01/2012,606
20/01/2012,611.5
23/01/2012,620
24/01/2012,630.25
25/01/2012,634.5
26/01/2012,634.5
27/01/2012,641.75
30/01/2012,631.75
31/01/2012,639
01/02/2012,642
02/02/2012,643
03/02/2012,644.5
06/02/2012,644.25
07/02/2012,642.25
08/02/2012,642.5
09/02/2012,637
10/02/2012,631.75
13/02/2012,639.5
14/02/2012,633.5
15/02/2012,627
16/02/2012,636.25
17/02/2012,641.75
21/02/2012,629.5
22/02/2012,638.25
23/02/2012,639.5
24/02/2012,641.4
27/02/2012,646.1
28/02/2012,655.75
29/02/2012,657.7
01/03/2012,654
02/03/2012,655
05/03/2012,660.75
06/03/2012,654
07/03/2012,638.75
08/03/2012,635.5
09/03/2012,645
12/03/2012,659.5
13/03/2012,662
14/03/2012,658.75
15/03/2012,669
16/03/2012,673
19/03/2012,663.5
20/03/2012,647.5
21/03/2012,642
22/03/2012,644.5
23/03/2012,646.5
26/03/2012,637.75
27/03/2012,630.75
28/03/2012,620.25
29/03/2012,604
30/03/2012,644
02/04/2012,655
03/04/2012,658.25
04/04/2012,656.75
05/04/2012,658.25
09/04/2012,649
10/04/2012,634.75
11/04/2012,636
12/04/2012,637.5
13/04/2012,629.25
16/04/2012,623.25
17/04/2012,616.75
18/04/2012,601.75
19/04/2012,621
20/04/2012,612.5
23/04/2012,622.5
24/04/2012,618.25
25/04/2012,609
26/04/2012,617.4
27/04/2012,636.5
30/04/2012,639.45
01/05/2012,629
02/05/2012,611.5
03/05/2012,614.5
04/05/2012,620.25
07/05/2012,620
08/05/2012,623
09/05/2012,607.25
10/05/2012,587.5
11/05/2012,581
14/05/2012,583
15/05/2012,597.25
16/05/2012,620
17/05/2012,625
18/05/2012,635.5
21/05/2012,633
22/05/2012,597
23/05/2012,603.5
24/05/2012,578.5
25/05/2012,578.5
29/05/2012,562.5
30/05/2012,559.5
31/05/2012,555.25
01/06/2012,551.5
04/06/2012,568
05/06/2012,567.5
06/06/2012,586.25
07/06/2012,594
08/06/2012,598
11/06/2012,592
12/06/2012,584
13/06/2012,592.5
14/06/2012,601.5
15/06/2012,579.5
